Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3Fj47GNK2kUF0uaEDgXLaD,6qqNVTkY8uBg9cP3Jd7DAH,wish you were gay,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,221543,76,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,4
7qEKqBCD2vE5vIBsrUitpD,6qqNVTkY8uBg9cP3Jd7DAH,ilomilo,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,156370,74,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,4
0rQtoQXQfwpDW0c7Fw1NeM,6qqNVTkY8uBg9cP3Jd7DAH,!!!!!!!,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,13578,31,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.0,0.278,1,-21.63,1,0.0,0.768,0.0,0.669,0.0,0.0,0
3Tc57t9l2O8FwQZtQOvPXK,6qqNVTkY8uBg9cP3Jd7DAH,my strange addiction,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,179889,76,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,4
0u2P5u6lvoDfwTYjAADbn4,"6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny",lovely (with Khalid),lovely (with Khalid),"Billie Eilish,Khalid",2018-04-19,200185,91,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,pop r&b",0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,4
6X29iaaazwho3ab7GNue5r,6qqNVTkY8uBg9cP3Jd7DAH,8,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,173201,71,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446,4
7hDVYcQq6MxkdJGweuCtl9,6qqNVTkY8uBg9cP3Jd7DAH,ocean eyes,dont smile at me,Billie Eilish,2017-12-22,200379,85,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4
1RGasjWLZ4qMN7wbtkLa3u,6qqNVTkY8uBg9cP3Jd7DAH,my boy,dont smile at me,Billie Eilish,2017-12-22,170852,75,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,4
3yNZ5r3LKfdmjoS3gkhUCT,"6qqNVTkY8uBg9cP3Jd7DAH,1uNFoZAHBGtllmzznpCI3s",bad guy (with Justin Bieber),bad guy (with Justin Bieber),"Billie Eilish,Justin Bieber",2019-07-11,194839,68,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,canadian pop",0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,4
7wC5eZcFS1Q1BsQ35DU6H4,6qqNVTkY8uBg9cP3Jd7DAH,come out and play,come out and play,Billie Eilish,2018-11-20,210375,69,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,4
5t3Vk8bRKylx4fjj7qlbib,6qqNVTkY8uBg9cP3Jd7DAH,bitches broken hearts,bitches broken hearts,Billie Eilish,2018-03-30,176471,75,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,4
3LgWsmilsrWXiPYQFRD0T7,6qqNVTkY8uBg9cP3Jd7DAH,goodbye,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,119409,71,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.153,0.138,6,-21.877,0,0.0503,0.837,0.55,0.254,0.0503,74.318,3
4QIo4oxwzzafcBWkKjDpXY,6qqNVTkY8uBg9cP3Jd7DAH,xanny,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,243725,73,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,4
6CcJMwBtXByIz4zQLzFkKc,6qqNVTkY8uBg9cP3Jd7DAH,i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,291796,83,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,4
0tMSssfxAL2oV8Vri0mFHE,6qqNVTkY8uBg9cP3Jd7DAH,listen before i go,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,242652,79,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,3
5w7wuzMzsDer96KqxafeRK,6qqNVTkY8uBg9cP3Jd7DAH,COPYCAT,dont smile at me,Billie Eilish,2017-12-22,194711,75,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,4
1WsEgieHsWWndAzLkmV105,6qqNVTkY8uBg9cP3Jd7DAH,hostage,dont smile at me,Billie Eilish,2017-12-22,229425,77,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.427,0.123,9,-15.228,0,0.0497,0.868,3.12e-05,0.0732,0.0394,129.565,5
3WxmlTZ85sCYFnuIXmUAEe,6qqNVTkY8uBg9cP3Jd7DAH,party favor,dont smile at me,Billie Eilish,2017-12-22,204770,70,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.826,0.188,0,-12.181,1,0.0883,0.882,2.83e-06,0.103,0.205,130.022,4
2VlLbhGLVJgdOW7kKdWWFc,6qqNVTkY8uBg9cP3Jd7DAH,Six Feet Under,Six Feet Under,Billie Eilish,2016-11-17,189613,76,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,4
6X7qcg95CAeJpTjtg1wooM,"6qqNVTkY8uBg9cP3Jd7DAH,68kEuyFKyqrdQQLLsmiatm",&burn (with Vince Staples),dont smile at me,"Billie Eilish,Vince Staples",2017-12-22,179015,61,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,conscious hip hop,hip hop,rap,underground hip hop",0.776,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.346,82.531,4
7tGEAA1f8MydT7eVbbO9Zy,6qqNVTkY8uBg9cP3Jd7DAH,WHEN I WAS OLDER - Music Inspired By The Film ROMA,WHEN I WAS OLDER (Music Inspired By The Film ROMA),Billie Eilish,2019-01-09,270519,66,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.696,0.332,6,-12.834,1,0.0425,0.853,0.433,0.0848,0.0628,150.13,4
4JuZQeSRYJfLCqBgBIxxrR,"6qqNVTkY8uBg9cP3Jd7DAH,2cFrymmkijnjDg9SS92EPM",Ocean Eyes - Blackbear Remix,Ocean Eyes (The Remixes),"Billie Eilish,blackbear",2017-01-13,195306,67,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop",0.661,0.419,4,-9.807,0,0.0404,0.114,1.19e-05,0.0848,0.145,144.98,4
61X077SWMs5aAGQHhf4pd0,"6qqNVTkY8uBg9cP3Jd7DAH,1xHQO9GJIW9OXHxGBISYc5",Bellyache - Marian Hill Remix,Bellyache (Marian Hill Remix),"Billie Eilish,Marian Hill",2017-05-05,220800,59,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,electropop",0.832,0.368,4,-8.627,0,0.133,0.2,0.0513,0.353,0.2,100.045,4
1T3E8z6VMXSsACrBSQHTkN,"6qqNVTkY8uBg9cP3Jd7DAH,0tvpihdAsKiNnP6sWS3jUI",MyBoi - TroyBoi Remix,MyBoi (TroyBoi Remix),"Billie Eilish,TroyBoi",2018-03-09,211304,57,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,bass trap,electronic trap",0.879,0.58,2,-4.797,1,0.0883,0.00626,0.0433,0.0653,0.312,92.004,4
6NOq79ynBpBi6BSJMdgReN,"6qqNVTkY8uBg9cP3Jd7DAH,3EpmmPtV7DduqNmeqaADIm",Ocean Eyes - Astronomyy Remix,Ocean Eyes (The Remixes),"Billie Eilish,Astronomyy",2017-01-13,296266,61,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,indie poptimism,vapor pop",0.594,0.481,4,-8.525,0,0.0353,0.629,0.0126,0.0939,0.0671,144.941,4
2njUxZ4151DWIrfIK3loFj,"6qqNVTkY8uBg9cP3Jd7DAH,586uxXMyD5ObPuzjtrzO1Q",COPYCAT - Sofi Tukker Remix,COPYCAT (Sofi Tukker Remix),"Billie Eilish,Sofi Tukker",2018-01-12,198684,57,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,edm",0.682,0.955,4,-5.02,0,0.0591,0.0585,3.18e-05,0.226,0.451,124.999,4
1JbuC7uZm0P1PyX7N7gDEM,"6qqNVTkY8uBg9cP3Jd7DAH,670UISOh9XV1zlq5z5IfoY",Ocean Eyes - GOLDHOUSE Remix,Ocean Eyes (The Remixes),"Billie Eilish,GOLDHOUSE",2017-01-13,213600,53,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,pop edm",0.425,0.954,7,-2.573,1,0.0383,0.0344,0.358,0.187,0.572,199.843,4
58nxGpcCfNDiqmFXklOslz,"6qqNVTkY8uBg9cP3Jd7DAH,356FCJoyYWyzONni54Dgrv",Six Feet Under - Jerry Folk Remix,Six Feet Under (The Remixes),"Billie Eilish,Jerry Folk",2017-02-03,200898,55,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,vapor soul,vapor twitch",0.447,0.216,11,-12.815,0,0.0508,0.66,0.011,0.139,0.0396,134.868,4
4D5sitThGoz0RnMsFdFUuz,"6qqNVTkY8uBg9cP3Jd7DAH,0bI3VA9gVcpoOzrklKgG7V",Six Feet Under - BLU J Remix,Six Feet Under (The Remixes),"Billie Eilish,BLU J",2017-02-03,215624,46,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,future house",0.691,0.823,11,-5.969,0,0.0384,0.0392,0.00164,0.127,0.108,128.014,4
75WGjm9867pcRxGwiLRwK8,"6qqNVTkY8uBg9cP3Jd7DAH,6Ta9RS3a6sLulTlM4FWY5K",Six Feet Under - Aire Atlantica Remix,Six Feet Under (The Remixes),"Billie Eilish,Aire Atlantica",2017-02-03,221718,45,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,nyc pop",0.67,0.863,11,-4.368,0,0.0874,0.0651,1.7e-05,0.11,0.292,141.955,4
3UHa28GclZhNqqlaNFzKKY,"6qqNVTkY8uBg9cP3Jd7DAH,5st4KKihmnSMLRsxWOs2x3",Six Feet Under - Gazzo Remix,Six Feet Under (The Remixes),"Billie Eilish,Gazzo",2017-02-03,208000,46,spotify:user:billieeilish,2019-10-16T18:30:53Z,"art pop,pop,pop edm",0.698,0.841,11,-6.269,0,0.0433,0.118,0.0817,0.102,0.42,150.064,4
